epoch,Train_loss,Val_loss,Train_jaccard,Val_jaccard
1,0.1639562903030676,0.2594697329917611,7.559221555411583e-05,0.0
2,0.153347394824353,0.2603769609895794,0.006188553754570079,0.0018203935049236866
